Unnamed: 0,House,Price,Ubication,Features
35,"Juriquilla. Venta - Casa De 3 Recámaras 1 En Planta Baja, Cuarto De Servicio | Av","13,900,000","Juriquilla, Juriquilla, Querétaro, QuerétaroVer información de la zona","['Superficie total800 m²', 'Superficie construida400 m²', 'Recámaras4', 'Baños1', 'Estacionamientos0', 'Propiedad en remateNo', 'Antigüedad13 años', 'Ambientes6', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
36,"Casa En Venta En Santa Fe Juriquilla, Gran Ubicación, 4 Recámaras, Roof Garden","9,980,000","Juriquilla Santa Fe, Querétaro, QuerétaroVer información de la zona","['Superficie total1,500 m²', 'Superficie construida850 m²', 'Recámaras5', 'Baños6', 'Estacionamientos5', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes11', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
37,"Residencia En Altarica Juriquilla, C.500 M2, Hermoso Diseño De Autor, De Lujo !","26,500,000","Juriquilla, Querétaro, QuerétaroVer información de la zona","['Superficie total725 m²', 'Superficie construida0 m²', 'Recámaras4', 'Baños4', 'Estacionamientos4', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes0', 'Bodegas1', 'Cantidad de pisos0', 'Tipo de casaCasa', 'Tipo de propiedadCasa sola', 'Mantenimiento0 MXN']"
38,"Preciosa Casa En La Condesa Juriquilla, Estudio O 4ta Recamara En Pb, 4 Baños..","6,100,000","Cumbres Del Lago, Querétaro, QuerétaroVer información de la zona","['Superficie total480 m²', 'Superficie construida310 m²', 'Recámaras3', 'Baños4', 'Estacionamientos3', 'Propiedad en remateNo']"
39,"Residencia De Autor En Cumbres Del Lago, Única E Indescriptible, Única !!!","4,750,000","Cumbres Del Lago, Querétaro, QuerétaroVer información de la zona","['Superficie total200 m²', 'Superficie construida203 m²', 'Recámaras4', 'Baños3', 'Estacionamientos3', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes8', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
40,"Preciosa Residencia Premium En Cumbres Del Lago, Gran Jardín, T.307 M2, Luxury.-","12,500,000","Cumbres Del Lago, Querétaro, QuerétaroVer información de la zona","['Superficie total393 m²', 'Superficie construida500 m²', 'Recámaras3', 'Baños3', 'Estacionamientos4', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes7', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
41,"Estrena Casa En Lomas De Juriquilla, 4 Recamaras, Una En Pb, 4 Baños, Jardín","3,600,000","Lomas de Juriquilla, Querétaro, QuerétaroVer información de la zona","['Superficie total175 m²', 'Superficie construida225 m²', 'Recámaras3', 'Baños4', 'Estacionamientos2', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes7', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
42,"Preciosa Residencia, 3 Niveles En Lomas De Juriquilla, Jacuzzi, De Autor, 4 Recs","6,400,000","Lomas de Juriquilla, Querétaro, QuerétaroVer información de la zona","['Superficie total422 m²', 'Superficie construida395 m²', 'Recámaras4', 'Baños4', 'Estacionamientos3', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes9', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
43,"Residencia En San Francisco Juriquilla, Bóveda Catalana, Dobles Alturas, Jardínn","4,200,000","San Francisco Juriquilla, Querétaro, QuerétaroVer información de la zona","['Superficie total307 m²', 'Superficie construida290 m²', 'Recámaras3', 'Baños4', 'Estacionamientos3', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes8', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
44,"Se Vende Residencia En Grand Juriquilla, Sótano, 4 Habitaciones, Doble Altura..","4,750,000","Juriquilla, Querétaro, Querétaro","['Superficie total186 m²', 'Superficie construida255 m²', 'Recámaras4', 'Baños4', 'Estacionamientos3', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes8', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
45,"Linda Casa En Juriquilla San Isidro, Equipada, 3 Recamaras, Roof Garden, Luo","5,950,000","Juriquilla, Querétaro, Querétaro","['Superficie total250 m²', 'Superficie construida350 m²', 'Recámaras4', 'Baños5', 'Estacionamientos3', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes10', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
46,"Se Vende Casa En Altozano, 4ta Recamara En Pb, Jardín, C.241 M2, 4 Baños..","8,800,000","Paseos Del Pedregal, Querétaro, QuerétaroVer información de la zona","['Superficie total452 m²', 'Superficie construida403 m²', 'Recámaras3', 'Baños4', 'Estacionamientos3', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes8', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
47,,"5,300,000",,"['Superficie total240 m²', 'Superficie construida370 m²', 'Recámaras4', 'Baños4', 'Estacionamientos3', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes9', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
48,,"2,865,000",,"['Superficie total132 m²', 'Superficie construida187 m²', 'Recámaras3', 'Baños2', 'Estacionamientos2', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes6', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
49,,"4,680,000",,"['Superficie total180 m²', 'Superficie construida241 m²', 'Recámaras4', 'Baños4', 'Estacionamientos2', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes8', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
0,"Venta De Residencia En El Campanario, Club De Golf, Terreno 1,000 M2, De Autor !","26,000,000","El Campanario, Querétaro, QuerétaroVer información de la zona",[]
1,"Preciosa Residencia En El Campanario, 5 Recamaras, 5.5 Baños, Diseño De Autor...","20,500,000","El Campanario, Querétaro, QuerétaroVer información de la zona","['Superficie total733 m²', 'Superficie construida631 m²', 'Recámaras5', 'Baños5', 'Estacionamientos4', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes10', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
2,"Se Vende Preciosa Residencia En Lomas Del Campanario I, Gran Ubicación De Lujo!","10,800,000","El Campanario, Querétaro, QuerétaroVer información de la zona","['Superficie total317 m²', 'Superficie construida359 m²', 'Recámaras4', 'Baños5', 'Estacionamientos3', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes9', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
3,"En Venta Residencia En El Campanario, En Esquina, Rodeada De Jardín, Lujo!","18,500,000","El Campanario, Querétaro, QuerétaroVer información de la zona","['Superficie total718 m²', 'Superficie construida365 m²', 'Recámaras4', 'Baños3', 'Estacionamientos4', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes8', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
4,"Preciosa Residencia En El Campanario, Diseño De Autor, Rodeada De Jardines, Lujo","19,900,000","El Campanario, Querétaro, QuerétaroVer información de la zona","['Superficie total714 m²', 'Superficie construida521 m²', 'Recámaras3', 'Baños4', 'Estacionamientos4', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes8', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
5,"Linda Residencia En Milenio Iii, 4 Niveles, Sótano, Roof Garden, Jardín, Lujo","7,500,000","Milenio III, Querétaro, QuerétaroVer información de la zona","['Superficie total258 m²', 'Superficie construida402 m²', 'Recámaras3', 'Baños4', 'Estacionamientos4', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes7', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
6,"Hermosa Residencia En Cumbres Del Cimatario, Roof Garden, Cochera Techada, Lujo","6,550,000","Cumbres del Cimatario, Querétaro, QuerétaroVer información de la zona","['Superficie total301 m²', 'Superficie construida451 m²', 'Recámaras3', 'Baños5', 'Estacionamientos4', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes10', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
7,"Hermosa Residencia En Milenio Iii, Privada, Alberca, 3 Recamaras Con Baño Y Vest","5,850,000","Milenio III, Querétaro, QuerétaroVer información de la zona","['Superficie total210 m²', 'Superficie construida380 m²', 'Recámaras3', 'Baños3', 'Estacionamientos3', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes8', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
8,"Venta De Casas En Lomas Del Marques En Altos Del Marques, Gran Ubicación Y Lujo!","3,316,000","Lomas Del Marques, Querétaro, QuerétaroVer información de la zona","['Superficie total133 m²', 'Superficie construida120 m²', 'Recámaras3', 'Baños2', 'Estacionamientos2', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes6', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
9,"Casas En Venta En El Refugio, Alberca Infinita, Seguridad 24.7, Gran Plusvalía !","3,100,000","Residencial El Refugio, Querétaro, QuerétaroVer información de la zona","['Superficie total158 m²', 'Superficie construida141 m²', 'Recámaras2', 'Baños2', 'Estacionamientos2', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes5', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
10,"Hermosa Residencia En Loma Dorada, Super Céntrica, 4 Niveles !","14,000,000","Loma Dorada, Querétaro, QuerétaroVer información de la zona","['Superficie total334 m²', 'Superficie construida730 m²', 'Recámaras4', 'Baños5', 'Estacionamientos4', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes10', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
11,"Estrena Residencia En La Espiga Residencial, Diseño De Autor, Gran Jardín, Cto S","8,610,000","Fray Junípero Serra, Querétaro, QuerétaroVer información de la zona","['Superficie total323 m²', 'Superficie construida280 m²', 'Recámaras3', 'Baños4', 'Estacionamientos3', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes8', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
12,Casa Con Roof Garden Y Gran Vista En El Refugio  Jce 23-4706,"3,440,000","El Refugio, Residencial El Refugio, Querétaro, QuerétaroVer información de la zona","['Superficie total217 m²', 'Superficie construida0 m²', 'Recámaras3', 'Baños4', 'Estacionamientos2', 'Propiedad en remateNo', 'Antigüedad9 años', 'Ambientes0', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'Tipo de propiedadCasa sola', 'Mantenimiento0 MXN']"
13,"Casa En Venta En Altozano El Nuevo, Querétaro","13,290,000","Paseos Del Pedregal, Querétaro, QuerétaroVer información de la zona","['Superficie total350 m²', 'Superficie construida480 m²', 'Recámaras4', 'Baños4', 'Estacionamientos3', 'Propiedad en remateNo', 'Antigüedad3 años', 'Ambientes10', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
14,Casa En Venta Juriquilla Querétaro,"22,000,000","Juriquilla, Querétaro, QuerétaroVer información de la zona","['Superficie total712 m²', 'Superficie construida840 m²', 'Recámaras4', 'Baños5', 'Estacionamientos3', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes10', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
15,"Casa Con 3 Recámaras, Sala De Tv, Estudio. El Refugio - Venta | Mg","6,690,000","Venta Del Refugio 218, El Refugio, Residencial El Refugio, Querétaro, QuerétaroVer información de la zona","['Superficie total260 m²', 'Superficie construida184 m²', 'Recámaras3', 'Baños3', 'Estacionamientos2', 'Propiedad en remateNo']"
16,"Casa En Venta, San Isidro Juriquilla, Qro.","2,940,000","Juriquilla, Querétaro, Querétaro","['Superficie total126 m²', 'Superficie construida132 m²', 'Recámaras3', 'Baños2', 'Estacionamientos2', 'Propiedad en remateNo', 'Antigüedad2 años', 'Ambientes6', 'Bodegas0', 'Mantenimiento0 MXN']"
17,"Casa En Venta, Real De Juriquilla Querétaro","8,350,000","Real De Juriquilla, Querétaro, Querétaro","['Superficie total300 m²', 'Superficie construida450 m²', 'Recámaras4', 'Baños4', 'Estacionamientos4', 'Propiedad en remateNo', 'Antigüedad1 años', 'Ambientes9', 'Bodegas0', 'Mantenimiento0 MXN']"
18,Lujo Y Exclusividad- Lomas Del Campanario Norte,"10,450,000","Lomas del Campanario III, Querétaro, QuerétaroVer información de la zona","['Superficie total270 m²', 'Superficie construida290 m²', 'Recámaras3', 'Baños5', 'Estacionamientos3', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes8', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
19,Estrena Increíble Residencia De Autor- Juriquilla,"10,500,000","Juriquilla, Querétaro, QuerétaroVer información de la zona","['Superficie total251 m²', 'Superficie construida334 m²', 'Recámaras4', 'Baños5', 'Estacionamientos3', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes9', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
20,Casa Residencial En Venta En Circuitos Altos Juriquilla,"3,800,000","Circuitos Altos Juriquilla 1122-28, Juriquilla, Querétaro, QuerétaroVer información de la zona","['Superficie total248.94 m²', 'Superficie construida155.1 m²', 'Recámaras3', 'Baños2', 'Estacionamientos2', 'Propiedad en remateNo', 'Antigüedad10 años', 'Ambientes0', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaDúplex', 'OrientaciónNorte', 'Tipo de propiedadCasa sola', 'Mantenimiento0 MXN']"
21,Casa En Venta Ubicada En La Vista Residencial,"8,000,000","La Vista 9, La Vista Residencial, Querétaro, QuerétaroVer información de la zona","['Superficie total400 m²', 'Superficie construida0 m²', 'Recámaras3', 'Baños4', 'Estacionamientos3', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes0', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'Tipo de propiedadCasa sola', 'Mantenimiento0 MXN']"
22,Casa Nueva En Lomas Del Campanario Norte Con Habitacion En Planta Baja,"5,800,000","El Campanario, Querétaro, QuerétaroVer información de la zona","['Superficie total270 m²', 'Superficie construida337 m²', 'Recámaras4', 'Baños4', 'Estacionamientos3', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes9', 'Bodegas0', 'Mantenimiento0 MXN']"
23,Increíble Casa En Venta En Lomas Norte Del Campanario.,"9,500,000","El Campanario, Querétaro, QuerétaroVer información de la zona","['Superficie total280 m²', 'Superficie construida300 m²', 'Recámaras3', 'Baños3', 'Estacionamientos3', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes7', 'Bodegas0', 'Mantenimiento0 MXN']"
24,Milenio Iii. Venta - Casa Con Cuarto De Servicio Y 3 Recamaras,"6,000,000","Milenio 3era Sección, Querétaro, QuerétaroVer información de la zona","['Superficie total210 m²', 'Superficie construida308 m²', 'Recámaras3', 'Baños5', 'Estacionamientos2', 'Propiedad en remateNo', 'Antigüedad5 años', 'Bodegas0', 'Tipo de casaCasa', 'Mantenimiento0 MXN']"
25,"Residencia En Venta En Lomas Del Campanario Nte, Diseño De Autor","10,300,000","El Campanario, Querétaro, QuerétaroVer información de la zona","['Superficie total310 m²', 'Superficie construida294 m²', 'Recámaras3', 'Baños3', 'Estacionamientos3', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes7', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
26,Casa En Milenio Iii Bien Ubicada En El Fraccionamiento,"4,750,000","Milenio III, Querétaro, QuerétaroVer información de la zona","['Superficie total162 m²', 'Superficie construida212 m²', 'Recámaras3', 'Baños3', 'Estacionamientos2', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes7', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
27,Casa Venta Juriquilla Queretaro Con Roof Garden,"3,300,000","Juriquilla, Querétaro, Querétaro","['Superficie total151 m²', 'Superficie construida203 m²', 'Recámaras3', 'Baños2', 'Estacionamientos3', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes6', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
28,Venta Casa En Zakia Zizana Querétaro,"3,070,000","Venta Casa En Zakia Zizana Querétaro, El Marqués Queretano, Querétaro, QuerétaroVer información de la zona","['Superficie total122 m²', 'Superficie construida122 m²', 'Recámaras3', 'Baños2', 'Estacionamientos2', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes0', 'Bodegas0', 'Cantidad de pisos2', 'OrientaciónOriente', 'Tipo de propiedadCasa sola', 'Mantenimiento0 MXN']"
29,Real De Juriquilla - Casa En Venta,"4,800,000","Real De Juriquilla, Querétaro, Querétaro","['Superficie total300 m²', 'Superficie construida267 m²', 'Recámaras4', 'Baños4', 'Estacionamientos4', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes8', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
30,Casa Nueva_privada Santa Oliva,"5,650,000","El Campanario, Querétaro, QuerétaroVer información de la zona","['no disponible', 'no disponible']"
31,Moderna Casa En Venta Ubicada En Fraccionamiento Altozano.,"5,650,000","Fraccionamiento Altozano, Querétaro, QuerétaroVer información de la zona","['no disponible', 'no disponible']"
32,"Casa Con Cuarto De Servicio, Sala De Tv, Roof, 4 Recámaras. Cumbres Del Lago - Venta | Av","11,400,000","Cumbres Del Lago, Santiago De Querétaro, Cumbres Del Lago, Querétaro, Querétaro","['Superficie total281 m²', 'Superficie construida330 m²', 'Recámaras4', 'Baños3', 'Estacionamientos3', 'Propiedad en remateNo', 'Antigüedad1 años', 'Ambientes8', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento1,800 MXN']"
