,House,Price,Ubication,Features
63,"Se Vende Casa De Recuperación Bancaria En C. Rinconada Santa Anita, Santiago De Querétaro.qro. Arf","550,000","El Campanario, Querétaro, QuerétaroVer información de la zona","['Superficie total150 m²', 'Superficie construida150 m²', 'Recámaras3', 'Baños1', 'Estacionamientos2', 'Es propiedad en remateSí', 'Antigüedad25 años', 'Ambientes9', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento1 MXN']"
64,Casa En Venta Lomas Del Campanario Norte San Patricio Queretaro,"11,399,000","El Campanario, Querétaro, QuerétaroVer información de la zona","['Superficie total270 m²', 'Superficie construida330 m²', 'Recámaras3', 'Baños4', 'Estacionamientos2', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes7', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
65,"Casa Venta En El Campanario En Venta,  Querétaro","32,500,000","Juriquilla, Querétaro, Querétaro","['Superficie total745 m²', 'Superficie construida704 m²', 'Recámaras4', 'Baños4', 'Estacionamientos3', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes9', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
66,Casa En Venta Cumbres Del Lago Juriquilla Querétaro,"7,200,000","Casa En Venta En La Vista Residencial (preventa), Querétaro, QuerétaroVer información de la zona","['Superficie total270 m²', 'Superficie construida376 m²', 'Recámaras4', 'Baños4', 'Estacionamientos3', 'Es propiedad en remateNo', 'Antigüedad6 años', 'Ambientes9', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
67,Casa En Venta En La Vista Residencial (preventa),"10,790,000","Av. Santa Fe, Juriquilla Santa Fe, Querétaro, QuerétaroVer información de la zona","['Superficie total370 m²', 'Superficie construida0 m²', 'Recámaras4', 'Baños4', 'Estacionamientos3', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes0', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'Tipo de propiedadCasa sola', 'Mantenimiento0 MXN']"
68,"Casa En Venta En Juriquilla Santa Fe, Cochera Techada, Terraza","4,460,000","Av. Vista Hermosa 1120, Rancho Bellavista, Santiago De Querétaro, Bellavista, Querétaro, QuerétaroVer información de la zona","['Superficie total200 m²', 'Superficie construida211 m²', 'Recámaras3', 'Baños3', 'Estacionamientos0', 'Es propiedad en remateNo', 'Antigüedad10 años', 'Ambientes0', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaDúplex', 'OrientaciónNorte', 'Tipo de propiedadCasa sola', 'Mantenimiento0 MXN']"
69,"Se Vende Casa De Recuperción Bancaria En Av. Vista Alegre, Bellavista, El Tintero. Querétaro. Arf","510,000","Santiago De Querétaro, Centro, Querétaro, QuerétaroVer información de la zona","['Superficie total140 m²', 'Superficie construida140 m²', 'Recámaras2', 'Baños2', 'Estacionamientos2', 'Es propiedad en remateSí', 'Antigüedad20 años', 'Ambientes9', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento1 MXN']"
70,Casa En Venta En Querétaro Eo ,"521,200","Calz. De Belén, San José El Alto, Jardínes De Santiago, Querétaro, QuerétaroVer información de la zona","['Superficie total143 m²', 'Superficie construida143 m²', 'Recámaras3', 'Baños2', 'Estacionamientos2', 'Es propiedad en remateSí', 'Antigüedad10 años', 'Ambientes1', 'Bodegas1', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónPoniente']"
71,"Se Vende Casa De Recuperación Bancaria En Calzada De Belen, Jardines De Santiago, Querétaro De Arteaga. Arf ","576,715","Paseos Del Pedregal, Querétaro, QuerétaroVer información de la zona","['Superficie total80 m²', 'Superficie construida80 m²', 'Recámaras2', 'Baños1', 'Estacionamientos1', 'Es propiedad en remateSí', 'Antigüedad15 años', 'Ambientes10', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento1 MXN']"
72,Casa En Venta Altozano Juriquilla Queretaro,"6,150,000","Casa En Venta En La Vista Residencial En Condominio Benevento, La Vista Residencial, Querétaro, QuerétaroVer información de la zona","['Superficie total232 m²', 'Superficie construida197 m²', 'Recámaras3', 'Baños3', 'Estacionamientos3', 'Es propiedad en remateNo', 'Antigüedad3 años', 'Ambientes7', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
73,Casa En Venta En La Vista Residencial En Condominio Benevento,"4,950,000","Cumbres Del Lago, Querétaro, Querétaro","['Superficie total215 m²', 'Superficie construida0 m²', 'Recámaras3', 'Baños3', 'Estacionamientos2', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes0', 'Bodegas1', 'Cantidad de pisos2', 'Tipo de propiedadCasa sola', 'Mantenimiento0 MXN']"
74,Se Vende Casa En Lago De Juriquilla,"10,800,000","Casa En Venta En Lomas De Juriquilla, Roofgarden, Lomas de Juriquilla, Querétaro, QuerétaroVer información de la zona","['Superficie total286 m²', 'Superficie construida330 m²', 'Recámaras4', 'Baños4', 'Estacionamientos3', 'Es propiedad en remateNo', 'Antigüedad3 años', 'Ambientes9', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
75,"Casa En Venta En Lomas De Juriquilla, Roofgarden ","6,000,000","Venta Hermosa Casa En Altozano Querétaro 85%, Querétaro, QuerétaroVer información de la zona","['Superficie total250 m²', 'Superficie construida0 m²', 'Recámaras5', 'Baños5', 'Estacionamientos3', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes4', 'Bodegas1', 'Cantidad de pisos3', 'Tipo de casaCasa', 'OrientaciónNorte', 'Tipo de propiedadCasa sola', 'Mantenimiento1,000 MXN']"
76,Preventa Hermosa Casa En Altozano Querétaro,"6,200,000","Anillo Vial Fray Junípero Serra, Altozano el Nuevo Querétaro, Querétaro, QuerétaroVer información de la zona","['Superficie total275 m²', 'Superficie construida275 m²', 'Recámaras4', 'Baños4', 'Estacionamientos2', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes0', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de propiedadCasa sola', 'Mantenimiento2,000 MXN']"
77,"Casa En Venta En Altozano, Fray Junípero Serra, Querétaro","21,200,000",,"['Superficie total556 m²', 'Superficie construida522 m²', 'Recámaras4', 'Baños4', 'Estacionamientos0', 'Es propiedad en remateNo', 'Antigüedad2 años', 'Ambientes0', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaDúplex', 'OrientaciónNorte', 'Tipo de propiedadCasa sola', 'Mantenimiento0 MXN']"
